name,is_folder,parent_path,full_path,absolute_path,size_bytes,created,modified,modified_epoch,created_epoch,days_since_modified
E-Series PH 4 FEEDER 3WGE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 4 FEEDER 3WGE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 4 FEEDER 3WGE 3STACK.rfa,6664192,2025-08-18T13:28:24.167530,2023-08-30T20:53:00,1693443180.0,1755538104.1675296,728
E-Series PH 5 FEEDER 3WGE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 5 FEEDER 3WGE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 5 FEEDER 3WGE 1STACK.rfa,6680576,2025-08-18T13:28:24.140451,2023-08-30T20:53:00,1693443180.0,1755538104.140451,728
E-Series PH 5 FEEDER 3WGE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 5 FEEDER 3WGE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 5 FEEDER 3WGE 2STACK.rfa,6672384,2025-08-18T13:28:24.120771,2023-08-30T20:53:00,1693443180.0,1755538104.1207707,728
E-Series PH 5 FEEDER 3WGE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 5 FEEDER 3WGE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WGE\E-Series PH 5 FEEDER 3WGE 3STACK.rfa,6668288,2025-08-18T13:28:24.132286,2023-08-30T20:53:00,1693443180.0,1755538104.132286,728
E-Series PH 2 FEEDER 3WHE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 2 FEEDER 3WHE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 2 FEEDER 3WHE 1STACK.rfa,1552384,2025-08-18T13:28:24.113345,2023-08-30T20:53:00,1693443180.0,1755538104.113345,728
E-Series PH 2 FEEDER 3WHE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 2 FEEDER 3WHE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 2 FEEDER 3WHE 2STACK.rfa,1548288,2025-08-18T13:28:24.072940,2023-08-30T20:53:00,1693443180.0,1755538104.07294,728
E-Series PH 2 FEEDER 3WHE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 2 FEEDER 3WHE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 2 FEEDER 3WHE 3STACK.rfa,1544192,2025-08-18T13:28:24.095305,2023-08-30T20:53:00,1693443180.0,1755538104.095305,728
E-Series PH 3 FEEDER 3WHE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 3 FEEDER 3WHE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 3 FEEDER 3WHE 1STACK.rfa,1556480,2025-08-18T13:28:24.087973,2023-08-30T20:53:00,1693443180.0,1755538104.087973,728
E-Series PH 3 FEEDER 3WHE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 3 FEEDER 3WHE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 3 FEEDER 3WHE 2STACK.rfa,1548288,2025-08-18T13:28:24.083969,2023-08-30T20:53:00,1693443180.0,1755538104.0839689,728
E-Series PH 3 FEEDER 3WHE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 3 FEEDER 3WHE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 3 FEEDER 3WHE 3STACK.rfa,1544192,2025-08-18T13:28:24.109344,2023-08-30T20:53:00,1693443180.0,1755538104.1093435,728
E-Series PH 4 FEEDER 3WHE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 4 FEEDER 3WHE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 4 FEEDER 3WHE 1STACK.rfa,1560576,2025-08-18T13:28:24.106347,2023-08-30T20:53:00,1693443180.0,1755538104.1063466,728
E-Series PH 4 FEEDER 3WHE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 4 FEEDER 3WHE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 4 FEEDER 3WHE 2STACK.rfa,1552384,2025-08-18T13:28:24.091976,2023-08-30T20:53:00,1693443180.0,1755538104.0919764,728
E-Series PH 4 FEEDER 3WHE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 4 FEEDER 3WHE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 4 FEEDER 3WHE 3STACK.rfa,1548288,2025-08-18T13:28:24.081460,2023-08-30T20:53:00,1693443180.0,1755538104.08146,728
E-Series PH 5 FEEDER 3WHE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 5 FEEDER 3WHE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 5 FEEDER 3WHE 1STACK.rfa,1560576,2025-08-18T13:28:24.102343,2023-08-30T20:53:00,1693443180.0,1755538104.102343,728
E-Series PH 5 FEEDER 3WHE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 5 FEEDER 3WHE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 5 FEEDER 3WHE 2STACK.rfa,1552384,2025-08-18T13:28:24.099342,2023-08-30T20:53:00,1693443180.0,1755538104.0993416,728
E-Series PH 5 FEEDER 3WHE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 5 FEEDER 3WHE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\3WHE\E-Series PH 5 FEEDER 3WHE 3STACK.rfa,1552384,2025-08-18T13:28:24.077462,2023-08-30T20:53:00,1693443180.0,1755538104.0774622,728
E-Series PH 2 FEEDER 4WGE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 2 FEEDER 4WGE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 2 FEEDER 4WGE 1STACK.rfa,1568768,2025-08-18T13:28:24.069427,2023-08-30T20:53:00,1693443180.0,1755538104.0694273,728
E-Series PH 2 FEEDER 4WGE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 2 FEEDER 4WGE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 2 FEEDER 4WGE 2STACK.rfa,1564672,2025-08-18T13:28:24.049881,2023-08-30T20:53:00,1693443180.0,1755538104.0498812,728
E-Series PH 2 FEEDER 4WGE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 2 FEEDER 4WGE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 2 FEEDER 4WGE 3STACK.rfa,1556480,2025-08-18T13:28:24.031892,2023-08-30T20:53:00,1693443180.0,1755538104.0318916,728
E-Series PH 3 FEEDER 4WGE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 3 FEEDER 4WGE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 3 FEEDER 4WGE 1STACK.rfa,1572864,2025-08-18T13:28:24.066427,2023-08-30T20:53:00,1693443180.0,1755538104.0664272,728
E-Series PH 3 FEEDER 4WGE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 3 FEEDER 4WGE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 3 FEEDER 4WGE 2STACK.rfa,1568768,2025-08-18T13:28:24.060388,2023-08-30T20:53:00,1693443180.0,1755538104.0603876,728
E-Series PH 3 FEEDER 4WGE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 3 FEEDER 4WGE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 3 FEEDER 4WGE 3STACK.rfa,1560576,2025-08-18T13:28:24.055886,2023-08-30T20:53:00,1693443180.0,1755538104.0558856,728
E-Series PH 4 FEEDER 4WGE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 4 FEEDER 4WGE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 4 FEEDER 4WGE 1STACK.rfa,1576960,2025-08-18T13:28:24.042881,2023-08-30T20:53:00,1693443180.0,1755538104.0428813,728
E-Series PH 4 FEEDER 4WGE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 4 FEEDER 4WGE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 4 FEEDER 4WGE 2STACK.rfa,1568768,2025-08-18T13:28:24.052887,2023-08-30T20:53:00,1693443180.0,1755538104.0528874,728
E-Series PH 4 FEEDER 4WGE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 4 FEEDER 4WGE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 4 FEEDER 4WGE 3STACK.rfa,1568768,2025-08-18T13:28:24.063387,2023-08-30T20:53:00,1693443180.0,1755538104.0633874,728
E-Series PH 5 FEEDER 4WGE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 5 FEEDER 4WGE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 5 FEEDER 4WGE 1STACK.rfa,1576960,2025-08-18T13:28:24.035398,2023-08-30T20:53:00,1693443180.0,1755538104.035398,728
E-Series PH 5 FEEDER 4WGE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 5 FEEDER 4WGE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 5 FEEDER 4WGE 2STACK.rfa,1572864,2025-08-18T13:28:24.038875,2023-08-30T20:53:00,1693443180.0,1755538104.0388753,728
E-Series PH 5 FEEDER 4WGE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 5 FEEDER 4WGE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WGE\E-Series PH 5 FEEDER 4WGE 3STACK.rfa,1568768,2025-08-18T13:28:24.045880,2023-08-30T20:53:00,1693443180.0,1755538104.0458803,728
E-Series PH 2 FEEDER 4WHE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 2 FEEDER 4WHE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 2 FEEDER 4WHE 1STACK.rfa,1585152,2025-08-18T13:28:24.027890,2023-08-30T20:53:00,1693443180.0,1755538104.02789,728
E-Series PH 2 FEEDER 4WHE 2STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 2 FEEDER 4WHE 2STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 2 FEEDER 4WHE 2STACK.rfa,1581056,2025-08-18T13:28:24.023890,2023-08-30T20:53:00,1693443180.0,1755538104.02389,728
E-Series PH 2 FEEDER 4WHE 3STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 2 FEEDER 4WHE 3STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 2 FEEDER 4WHE 3STACK.rfa,1572864,2025-08-18T13:28:24.020767,2023-08-30T20:53:00,1693443180.0,1755538104.0207672,728
E-Series PH 3 FEEDER 4WHE 1STACK.rfa,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 3 FEEDER 4WHE 1STACK.rfa,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\12. REVIT FILES\22 MR WOO FAMILIES\JONGWON_WOO_Family\02 PH.FEEDER\4WHE\E-Series PH 3 FEEDER 4WHE 1STACK.rfa,1589248,2025-08-18T13:28:24.015437,2023-08-30T20:53:00,1693443180.0,1755538104.0154371,728
